Fiscal Season,SeasonDesc,Fiscal Year,Fiscal Week,Day,Dayofweek,Class,ClassDesc,Location,Locdesc,SalesU,SalesD
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,42,WEDGES,2061,TIMES SQUARE,3,136
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,50,BRACELETS,2061,TIMES SQUARE,14,201
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,76,EARRINGS,2061,TIMES SQUARE,17,232
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,84,RINGS,2061,TIMES SQUARE,5,66
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,89,LARGE,2061,TIMES SQUARE,2,120
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,92,FLATS,2061,TIMES SQUARE,1,39
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,95,MEDIUM,2061,TIMES SQUARE,1,40
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,99,SMALL,2061,TIMES SQUARE,4,78
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,102,BELTS,2061,TIMES SQUARE,2,46
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,103,SCARVES,2061,TIMES SQUARE,1,30
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,105,COLDWEAR,2061,TIMES SQUARE,6,105
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,117,SOCKS,2061,TIMES SQUARE,6,73
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,118,HATS,2061,TIMES SQUARE,-1,-20
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,119,TIGHTS,2061,TIMES SQUARE,4,60
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,176,LS PATTERN CASUAL SHIRTS,2061,TIMES SQUARE,3,148
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,178,MOCK NECKS,2061,TIMES SQUARE,3,72
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,275,CLASSIC,2061,TIMES SQUARE,0,-43
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,281,SS TEES,2061,TIMES SQUARE,15,286
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,284,SLIM,2061,TIMES SQUARE,6,322
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,300,KNIT,2061,TIMES SQUARE,-1,-20
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,301,WOVEN,2061,TIMES SQUARE,1,50
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,304,TREND,2061,TIMES SQUARE,3,143
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,307,SLIM,2061,TIMES SQUARE,2,78
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,308,CHINO,2061,TIMES SQUARE,3,149
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,325,WOOL BLEND PANTS,2061,TIMES SQUARE,0,-66
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,332,SKINNY,2061,TIMES SQUARE,-2,-142
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,353,FLAT FRONT,2061,TIMES SQUARE,1,40
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,375,TANKS,2061,TIMES SQUARE,10,162
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,398,NOVELTY NECKS,2061,TIMES SQUARE,5,214
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,410,WOOL,2061,TIMES SQUARE,1,105
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,423,BOTTOMS,2061,TIMES SQUARE,12,182
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,435,WOOL BLEND JACKETS,2061,TIMES SQUARE,1,-85
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,453,FOOTWEAR,2061,TIMES SQUARE,4,321
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,454,BELTS,2061,TIMES SQUARE,5,79
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,458,TIES,2061,TIMES SQUARE,18,453
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,460,SOCKS,2061,TIMES SQUARE,31,180
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,476,EXTRA SLIM,2061,TIMES SQUARE,1,53
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,477,SS TEES,2061,TIMES SQUARE,20,363
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,504,POLOS,2061,TIMES SQUARE,15,492
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,505,TOPS,2061,TIMES SQUARE,6,113
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,532,FLEECE,2061,TIMES SQUARE,5,137
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,552,LS TEES,2061,TIMES SQUARE,1,50
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,555,BRAS,2061,TIMES SQUARE,2,60
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,573,LS TEES,2061,TIMES SQUARE,2,24
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,587,DENIM,2061,TIMES SQUARE,6,309
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,603,LS PATTERN DRESS SHIRTS,2061,TIMES SQUARE,11,370
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,610,VESTS,2061,TIMES SQUARE,1,62
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,621,COTTON,2061,TIMES SQUARE,1,198
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,628,TANKS,2061,TIMES SQUARE,17,368
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,634,SS TEES,2061,TIMES SQUARE,3,60
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,637,CAMIS,2061,TIMES SQUARE,2,74
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,641,CAMIS,2061,TIMES SQUARE,8,111
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,643,111 SWEATSHIRTS,2061,TIMES SQUARE,1,34
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,644,111 BRALETTES,2061,TIMES SQUARE,-1,-16
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,647,SS TEES,2061,TIMES SQUARE,3,60
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,650,111 BODYSUITS,2061,TIMES SQUARE,3,60
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,663,FASHION SUITING,2061,TIMES SQUARE,-1,-128
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,666,LS TEES,2061,TIMES SQUARE,9,256
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,668,BODYSUITS,2061,TIMES SQUARE,2,70
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,674,CORE SUITING,2061,TIMES SQUARE,-1,-117
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,677,DRESSY SEPARATES,2061,TIMES SQUARE,5,302
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,695,CASUAL SEPARATES,2061,TIMES SQUARE,4,384
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,697,LEGGING,2061,TIMES SQUARE,13,368
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,698,FLARE,2061,TIMES SQUARE,1,49
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,700,BARELY BOOT,2061,TIMES SQUARE,1,31
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,702,WIDE LEG,2061,TIMES SQUARE,1,51
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,710,ANKLES,2061,TIMES SQUARE,2,48
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,715,FLARE,2061,TIMES SQUARE,5,350
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,716,ANKLES,2061,TIMES SQUARE,0,-20
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,719,LEGGING,2061,TIMES SQUARE,14,636
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,720,SKINNY,2061,TIMES SQUARE,1,31
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,724,BARELY BOOT,2061,TIMES SQUARE,-2,-115
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,743,WIDE LEG,2061,TIMES SQUARE,0,-15
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,744,FLARE,2061,TIMES SQUARE,0,0
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,745,ANKLES,2061,TIMES SQUARE,3,142
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,748,STRAIGHT,2061,TIMES SQUARE,4,228
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,765,PARTY/GOING OUT,2061,TIMES SQUARE,6,298
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,766,WEAR TO WORK,2061,TIMES SQUARE,0,-48
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,773,DAY/OCCASION,2061,TIMES SQUARE,4,215
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,780,WEAR TO WORK,2061,TIMES SQUARE,3,178
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,782,DAY/OCCASION,2061,TIMES SQUARE,5,330
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,785,DAY/CASUAL,2061,TIMES SQUARE,18,637
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,787,SWEATER DRESSES,2061,TIMES SQUARE,-1,-37
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,792,PARTY/GOING OUT,2061,TIMES SQUARE,17,774
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,807,TANKS,2061,TIMES SQUARE,10,98
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,821,DAY/CASUAL,2061,TIMES SQUARE,6,130
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,826,PULLOVERS,2061,TIMES SQUARE,3,84
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,836,SWEATER COATS,2061,TIMES SQUARE,1,18
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,837,TUNICS,2061,TIMES SQUARE,6,116
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,841,COVER-UPS,2061,TIMES SQUARE,1,56
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,862,SS BLOUSES,2061,TIMES SQUARE,3,92
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,863,BARE,2061,TIMES SQUARE,18,520
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,865,LS BLOUSES,2061,TIMES SQUARE,4,182
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,880,LEATHER/FAUX LEATHER,2061,TIMES SQUARE,3,288
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,892,NYLON,2061,TIMES SQUARE,-2,-140
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,894,WOOL,2061,TIMES SQUARE,3,282
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,902,FUR,2061,TIMES SQUARE,1,78
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,908,CROPS,2061,TIMES SQUARE,2,168
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,919,BOOT,2061,TIMES SQUARE,-1,-80
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,924,CROPS,2061,TIMES SQUARE,2,100
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,946,SS TEES,2061,TIMES SQUARE,4,76
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,959,CARDIGANS,2061,TIMES SQUARE,1,18
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,961,LS TEES,2061,TIMES SQUARE,22,337
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,964,COVER-UPS,2061,TIMES SQUARE,2,86
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,970,LS SHIRTS,2061,TIMES SQUARE,30,938
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,972,LS SHIRTS,2061,TIMES SQUARE,10,597
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,976,BARE,2061,TIMES SQUARE,1,27
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,978,LS BLOUSES,2061,TIMES SQUARE,6,75
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,987,FLAT SANDALS,2061,TIMES SQUARE,3,77
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,989,COLOR,2061,TIMES SQUARE,1,4
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,991,WOMENS FRAGRANCE,2061,TIMES SQUARE,7,319
20161,Spring 2016,2016,2/6/2016,2/2/2016,Tuesday,2785,DAY/CASUAL,2061,TIMES SQUARE,1,35
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,10,SUNGLASSES,2061,TIMES SQUARE,3,85
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,18,HATS,2061,TIMES SQUARE,3,93
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,26,NECKLACES,2061,TIMES SQUARE,24,603
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,27,SUNGLASSES,2061,TIMES SQUARE,2,60
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,28,LS SOLID CASUAL SHIRTS,2061,TIMES SQUARE,1,47
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,30,LS SOLID DRESS SHIRTS,2061,TIMES SQUARE,24,775
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,31,HEELS,2061,TIMES SQUARE,4,232
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,41,BOOTS,2061,TIMES SQUARE,2,66
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,50,BRACELETS,2061,TIMES SQUARE,7,103
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,76,EARRINGS,2061,TIMES SQUARE,11,154
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,84,RINGS,2061,TIMES SQUARE,3,48
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,91,RELAXED,2061,TIMES SQUARE,0,-44
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,92,FLATS,2061,TIMES SQUARE,2,75
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,95,MEDIUM,2061,TIMES SQUARE,3,91
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,99,SMALL,2061,TIMES SQUARE,1,18
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,102,BELTS,2061,TIMES SQUARE,1,30
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,103,SCARVES,2061,TIMES SQUARE,5,80
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,105,COLDWEAR,2061,TIMES SQUARE,1,18
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,119,TIGHTS,2061,TIMES SQUARE,17,260
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,169,SS PATTERN SHIRTS,2061,TIMES SQUARE,1,47
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,170,SS SOLID SHIRTS,2061,TIMES SQUARE,1,42
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,176,LS PATTERN CASUAL SHIRTS,2061,TIMES SQUARE,7,327
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,178,MOCK NECKS,2061,TIMES SQUARE,-1,-30
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,180,CARDIGANS,2061,TIMES SQUARE,2,119
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,211,CROPS,2061,TIMES SQUARE,7,327
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,281,SS TEES,2061,TIMES SQUARE,27,405
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,284,SLIM,2061,TIMES SQUARE,8,613
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,300,KNIT,2061,TIMES SQUARE,1,50
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,301,WOVEN,2061,TIMES SQUARE,1,50
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,304,TREND,2061,TIMES SQUARE,3,200
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,307,SLIM,2061,TIMES SQUARE,3,175
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,308,CHINO,2061,TIMES SQUARE,1,64
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,325,WOOL BLEND PANTS,2061,TIMES SQUARE,1,42
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,327,COTTON BLEND PANTS,2061,TIMES SQUARE,1,65
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,332,SKINNY,2061,TIMES SQUARE,1,62
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,353,FLAT FRONT,2061,TIMES SQUARE,9,459
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,375,TANKS,2061,TIMES SQUARE,9,190
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,398,NOVELTY NECKS,2061,TIMES SQUARE,1,18
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,410,WOOL,2061,TIMES SQUARE,2,180
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,423,BOTTOMS,2061,TIMES SQUARE,3,48
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,435,WOOL BLEND JACKETS,2061,TIMES SQUARE,0,10
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,437,COTTON BLEND JACKETS,2061,TIMES SQUARE,1,146
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,453,FOOTWEAR,2061,TIMES SQUARE,3,145
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,454,BELTS,2061,TIMES SQUARE,4,160
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,456,MENS FRAGRANCE,2061,TIMES SQUARE,2,31
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,458,TIES,2061,TIMES SQUARE,24,725
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,460,SOCKS,2061,TIMES SQUARE,22,168
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,476,EXTRA SLIM,2061,TIMES SQUARE,1,52
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,477,SS TEES,2061,TIMES SQUARE,21,301
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,504,POLOS,2061,TIMES SQUARE,3,125
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,505,TOPS,2061,TIMES SQUARE,8,126
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,532,FLEECE,2061,TIMES SQUARE,3,172
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,554,COVER-UPS,2061,TIMES SQUARE,1,61
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,555,BRAS,2061,TIMES SQUARE,2,60
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,573,LS TEES,2061,TIMES SQUARE,8,164
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,584,V NECKS,2061,TIMES SQUARE,-2,-48
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,587,DENIM,2061,TIMES SQUARE,3,155
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,600,COLDWEAR,2061,TIMES SQUARE,-2,-19
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,603,LS PATTERN DRESS SHIRTS,2061,TIMES SQUARE,31,"1,084"
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,621,COTTON,2061,TIMES SQUARE,1,60
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,628,TANKS,2061,TIMES SQUARE,21,570
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,634,SS TEES,2061,TIMES SQUARE,4,100
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,637,CAMIS,2061,TIMES SQUARE,0,0
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,641,CAMIS,2061,TIMES SQUARE,14,218
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,644,111 BRALETTES,2061,TIMES SQUARE,3,51
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,647,SS TEES,2061,TIMES SQUARE,5,152
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,650,111 BODYSUITS,2061,TIMES SQUARE,1,30
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,663,FASHION SUITING,2061,TIMES SQUARE,3,70
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,666,LS TEES,2061,TIMES SQUARE,3,160
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,673,CROPS,2061,TIMES SQUARE,3,110
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,674,CORE SUITING,2061,TIMES SQUARE,2,212
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,677,DRESSY SEPARATES,2061,TIMES SQUARE,1,36
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,695,CASUAL SEPARATES,2061,TIMES SQUARE,3,305
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,697,LEGGING,2061,TIMES SQUARE,14,619
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,700,BARELY BOOT,2061,TIMES SQUARE,2,110
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,702,WIDE LEG,2061,TIMES SQUARE,1,70
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,719,LEGGING,2061,TIMES SQUARE,13,743
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,720,SKINNY,2061,TIMES SQUARE,3,90
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,724,BARELY BOOT,2061,TIMES SQUARE,9,458
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,739,LONG,2061,TIMES SQUARE,2,78
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,743,WIDE LEG,2061,TIMES SQUARE,1,60
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,744,FLARE,2061,TIMES SQUARE,2,104
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,745,ANKLES,2061,TIMES SQUARE,7,399
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,748,STRAIGHT,2061,TIMES SQUARE,1,27
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,765,PARTY/GOING OUT,2061,TIMES SQUARE,2,158
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,766,WEAR TO WORK,2061,TIMES SQUARE,5,219
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,773,DAY/OCCASION,2061,TIMES SQUARE,2,68
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,780,WEAR TO WORK,2061,TIMES SQUARE,2,88
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,782,DAY/OCCASION,2061,TIMES SQUARE,17,993
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,785,DAY/CASUAL,2061,TIMES SQUARE,10,371
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,787,SWEATER DRESSES,2061,TIMES SQUARE,-1,-74
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,792,PARTY/GOING OUT,2061,TIMES SQUARE,11,631
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,807,TANKS,2061,TIMES SQUARE,6,36
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,821,DAY/CASUAL,2061,TIMES SQUARE,4,122
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,826,PULLOVERS,2061,TIMES SQUARE,11,311
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,837,TUNICS,2061,TIMES SQUARE,1,14
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,841,COVER-UPS,2061,TIMES SQUARE,10,388
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,862,SS BLOUSES,2061,TIMES SQUARE,9,256
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,863,BARE,2061,TIMES SQUARE,7,249
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,865,LS BLOUSES,2061,TIMES SQUARE,3,80
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,870,TANKS,2061,TIMES SQUARE,4,145
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,874,SLEEVELESS SHIRTS,2061,TIMES SQUARE,4,157
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,880,LEATHER/FAUX LEATHER,2061,TIMES SQUARE,1,98
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,881,COTTON/COTTON BLEND,2061,TIMES SQUARE,-1,-78
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,892,NYLON,2061,TIMES SQUARE,1,90
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,894,WOOL,2061,TIMES SQUARE,2,180
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,908,CROPS,2061,TIMES SQUARE,3,248
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,939,BLAZERS,2061,TIMES SQUARE,2,81
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,946,SS TEES,2061,TIMES SQUARE,11,125
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,961,LS TEES,2061,TIMES SQUARE,12,259
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,970,LS SHIRTS,2061,TIMES SQUARE,33,"1,082"
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,972,LS SHIRTS,2061,TIMES SQUARE,3,180
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,975,SS BLOUSES,2061,TIMES SQUARE,1,50
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,976,BARE,2061,TIMES SQUARE,1,40
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,978,LS BLOUSES,2061,TIMES SQUARE,4,146
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,987,FLAT SANDALS,2061,TIMES SQUARE,4,126
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,989,COLOR,2061,TIMES SQUARE,2,22
20161,Spring 2016,2016,2/6/2016,2/3/2016,Wednesday,991,WOMENS FRAGRANCE,2061,TIMES SQUARE,1,21
20161,Spring 2016,2016,2/6/2016,2/4/2016,Thursday,10,SUNGLASSES,2061,TIMES SQUARE,2,60
20161,Spring 2016,2016,2/6/2016,2/4/2016,Thursday,15,FASHION ACCESSORIES,2061,TIMES SQUARE,1,16
